x,y,z,fp_x,fp_y,fp_z,B.tot,B.tot.mag,B.canc,B.canc.mag,B.RMF,B.RMF.mag,is.rot
0.05,0.03,-0.01,0.950793,-0.309017,-0.022407,,,,0.00101,[ 0.00069703 -0.00039812  0.00055083],0.000974,False
0.05,0.03,0.0,0.950793,-0.309017,-0.022407,,,,0.001048,[ 0.00086047 -0.0004904   0.00065982],0.00119,False
0.05,0.03,0.01,0.950793,-0.309017,-0.022407,,,,0.001201,[ 0.00106306 -0.00060256  0.00078408],0.001452,False
0.05,0.03,0.02,0.950793,-0.309017,-0.022407,,,,0.00151,[ 0.00131272 -0.00073759  0.00092227],0.001766,False
0.05,0.03,0.03,0.950793,-0.309017,-0.022407,,,,0.001984,[ 0.00161771 -0.00089819  0.00107118],0.002138,False
0.05,0.03,0.04,0.950793,-0.309017,-0.022407,,,,0.002613,[ 0.00198599 -0.00108651  0.00122529],0.002574,False
0.05,0.03,0.05,0.950793,-0.309017,-0.022407,,,,0.003374,[ 0.00242456 -0.00130397  0.00137652],0.003078,False
0.05,0.03,0.06,0.950793,-0.309017,-0.022407,,,,0.00423,[ 0.00293899 -0.00155118  0.00151422],0.003652,False
0.05,0.03,0.07,0.950793,-0.309017,-0.022407,,,,0.005117,[ 0.00353371 -0.00182836  0.0016249 ],0.004298,False
0.05,0.04,-0.07,0.950793,-0.309017,-0.022407,,,,0.001147,[ 0.00020174 -0.00011926  0.00014756],0.000277,False
0.05,0.04,-0.06,0.950793,-0.309017,-0.022407,,,,0.001164,[ 0.00024522 -0.00014732  0.0001794 ],0.000338,False
0.05,0.04,-0.05,0.950793,-0.309017,-0.022407,,,,0.001171,[ 0.00029868 -0.0001823   0.00021787],0.000412,False
0.05,0.04,-0.04,0.950793,-0.309017,-0.022407,,,,0.001166,[ 0.00036462 -0.00022593  0.00026417],0.000504,False
0.05,0.04,-0.03,0.950793,-0.309017,-0.022407,,,,0.001151,[ 0.00044614 -0.00028035  0.00031952],0.000616,False
0.05,0.04,-0.02,0.950793,-0.309017,-0.022407,,,,0.001134,[ 0.00054713 -0.00034815  0.00038515],0.000754,False
0.05,0.04,-0.01,0.950793,-0.309017,-0.022407,,,,0.001133,[ 0.00067231 -0.00043239  0.00046207],0.000923,False
0.05,0.04,0.0,0.950793,-0.309017,-0.022407,,,,0.001184,[ 0.00082731 -0.00053657  0.00055088],0.00113,False
0.05,0.04,0.01,0.950793,-0.309017,-0.022407,,,,0.001338,[ 0.00101868 -0.00066462  0.00065142],0.00138,False
0.05,0.04,0.02,0.950793,-0.309017,-0.022407,,,,0.00164,[ 0.00125368 -0.00082064  0.00076237],0.001681,False
0.05,0.04,0.03,0.950793,-0.309017,-0.022407,,,,0.002112,[ 0.00153997 -0.00100877  0.00088081],0.002041,False
0.05,0.04,0.04,0.950793,-0.309017,-0.022407,,,,0.002755,[ 0.00188504 -0.00123283  0.00100175],0.002465,False
0.05,0.04,0.05,0.950793,-0.309017,-0.022407,,,,0.003554,[ 0.00229563 -0.00149617  0.00111783],0.002959,False
0.05,0.04,0.06,0.950793,-0.309017,-0.022407,,,,0.004472,[ 0.00277719 -0.00180162  0.0012189 ],0.003528,False
0.05,0.04,0.07,0.950793,-0.309017,-0.022407,,,,0.005443,[ 0.00333362 -0.00215185  0.00129147],0.004173,False
0.05,0.05,-0.07,0.950793,-0.309017,-0.022407,,,,0.001185,[ 0.00019483 -0.00012104  0.00012201],0.00026,False
0.05,0.05,-0.06,0.950793,-0.309017,-0.022407,,,,0.001214,[ 0.00023639 -0.00015     0.0001475 ],0.000316,False
0.05,0.05,-0.05,0.950793,-0.309017,-0.022407,,,,0.001235,[ 0.00028733 -0.00018626  0.00017799],0.000386,False
0.05,0.05,-0.04,0.950793,-0.309017,-0.022407,,,,0.001248,[ 0.00034993 -0.00023173  0.00021426],0.000471,False
0.05,0.05,-0.03,0.950793,-0.309017,-0.022407,,,,0.001255,[ 0.00042703 -0.00028878  0.0002571 ],0.000576,False
0.05,0.05,-0.02,0.950793,-0.309017,-0.022407,,,,0.001262,[ 0.00052213 -0.00036029  0.00030719],0.000705,False
0.05,0.05,-0.01,0.950793,-0.309017,-0.022407,,,,0.001287,[ 0.00063948 -0.00044979  0.000365  ],0.000863,False
0.05,0.05,0.0,0.950793,-0.309017,-0.022407,,,,0.00136,[ 0.00078413 -0.0005614   0.0004306 ],0.001056,False
0.05,0.05,0.01,0.950793,-0.309017,-0.022407,,,,0.001526,[ 0.00096189 -0.00069986  0.00050339],0.001292,False
0.05,0.05,0.02,0.950793,-0.309017,-0.022407,,,,0.001833,[ 0.00117919 -0.00087039  0.0005818 ],0.001577,False
0.05,0.05,0.03,0.950793,-0.309017,-0.022407,,,,0.002315,[ 0.00144281 -0.00107852  0.00066288],0.001919,False
0.05,0.05,0.04,0.950793,-0.309017,-0.022407,,,,0.002987,[ 0.00175933 -0.00132984  0.00074189],0.002327,False
0.05,0.05,0.05,0.950793,-0.309017,-0.022407,,,,0.003846,[ 0.00213459 -0.00162973  0.00081185],0.002806,False
0.05,0.05,0.06,0.950793,-0.309017,-0.022407,,,,0.00486,[ 0.00257297 -0.00198335  0.00086294],0.003361,False
0.05,0.05,0.07,0.950793,-0.309017,-0.022407,,,,0.005964,[ 0.00307665 -0.00239569  0.00088156],0.003998,False
0.05,0.06,-0.07,0.950793,-0.309017,-0.022407,,,,0.001228,[ 1.86004074e-04 -1.18851091e-04  9.62151815e-05],0.000241,False
0.05,0.06,-0.06,0.950793,-0.309017,-0.022407,,,,0.00127,[ 0.00022523 -0.00014756  0.00011517],0.000293,False
0.05,0.06,-0.05,0.950793,-0.309017,-0.022407,,,,0.001308,[ 0.00027314 -0.00018362  0.00013741],0.000357,False
0.05,0.06,-0.04,0.950793,-0.309017,-0.022407,,,,0.001341,[ 0.00033182 -0.00022897  0.00016327],0.000435,False
0.05,0.06,-0.03,0.950793,-0.309017,-0.022407,,,,0.001373,[ 0.00040383 -0.0002861   0.00019299],0.000531,False
0.05,0.06,-0.02,0.950793,-0.309017,-0.022407,,,,0.00141,[ 0.0004923  -0.00035806  0.00022664],0.00065,False
0.05,0.06,-0.01,0.950793,-0.309017,-0.022407,,,,0.001466,[ 0.00060101 -0.00044863  0.00026402],0.000795,False
0.05,0.06,0.0,0.950793,-0.309017,-0.022407,,,,0.001569,[ 0.00073442 -0.00056236  0.00030446],0.000974,False
0.05,0.06,0.01,0.950793,-0.309017,-0.022407,,,,0.001758,[ 0.00089764 -0.00070463  0.00034668],0.001193,False
0.05,0.06,0.02,0.950793,-0.309017,-0.022407,,,,0.002083,[ 0.00109626 -0.00088158  0.00038855],0.001459,False
0.05,0.06,0.03,0.950793,-0.309017,-0.022407,,,,0.00259,[ 0.00133602 -0.00109997  0.00042676],0.001782,False
0.05,0.06,0.04,0.950793,-0.309017,-0.022407,,,,0.00331,[ 0.00162237 -0.00136699  0.00045649],0.00217,False
0.05,0.06,0.05,0.950793,-0.309017,-0.022407,,,,0.004258,[ 0.00195971 -0.00168988  0.00047091],0.00263,False
0.05,0.06,0.06,0.950793,-0.309017,-0.022407,,,,0.005418,[ 0.00235062 -0.00207567  0.00046047],0.00317,False
0.05,0.06,0.07,0.950793,-0.309017,-0.022407,,,,0.006728,[ 0.0027947  -0.00253091  0.00041189],0.003793,False
0.05,0.07,-0.07,0.950793,-0.309017,-0.022407,,,,0.001274,[ 1.75598381e-04 -1.12805052e-04  7.11709105e-05],0.000221,False
0.05,0.07,-0.06,0.950793,-0.309017,-0.022407,,,,0.001331,[ 2.12187963e-04 -1.40120261e-04  8.37485213e-05],0.000268,False
0.05,0.07,-0.05,0.950793,-0.309017,-0.022407,,,,0.001387,[ 2.56752845e-04 -1.74445224e-04  9.78884922e-05],0.000325,False
0.05,0.07,-0.04,0.950793,-0.309017,-0.022407,,,,0.001443,[ 0.00031116 -0.00021768  0.00011347],0.000396,False
0.05,0.07,-0.03,0.950793,-0.309017,-0.022407,,,,0.001503,[ 0.00037773 -0.00027224  0.00013016],0.000483,False
0.05,0.07,-0.02,0.950793,-0.309017,-0.022407,,,,0.001571,[ 0.00045927 -0.00034118  0.00014736],0.000591,False
0.05,0.07,-0.01,0.950793,-0.309017,-0.022407,,,,0.001663,[ 0.00055918 -0.00042831  0.00016406],0.000723,False
0.05,0.07,0.0,0.950793,-0.309017,-0.022407,,,,0.0018,[ 0.00068147 -0.00053837  0.00017871],0.000887,False
0.05,0.07,0.01,0.950793,-0.309017,-0.022407,,,,0.00202,[ 0.0008307  -0.00067708  0.0001891 ],0.001088,False
0.05,0.07,0.02,0.950793,-0.309017,-0.022407,,,,0.002373,[ 0.0010118  -0.00085125  0.0001922 ],0.001336,False
0.05,0.07,0.03,0.950793,-0.309017,-0.022407,,,,0.002913,[ 0.00122973 -0.00106868  0.00018401],0.00164,False
0.05,0.07,0.04,0.950793,-0.309017,-0.022407,,,,0.003695,[ 0.00148893 -0.00133794  0.00015928],0.002008,False
0.05,0.07,0.05,0.950793,-0.309017,-0.022407,,,,0.00476,[ 0.00179243 -0.00166794  0.00011121],0.002451,False
0.05,0.07,0.06,0.950793,-0.309017,-0.022407,,,,0.006123,[ 2.14095212e-03 -2.06730505e-03  3.07509936e-05],0.002976,False
0.05,0.07,0.07,0.950793,-0.309017,-0.022407,,,,0.007742,[ 2.53169439e-03 -2.54362478e-03 -9.42826637e-05],0.00359,False
0.06,-0.07,-0.07,0.950793,-0.309017,-0.022407,,,,0.001308,[8.85027274e-05 5.95993445e-05 2.51782233e-04],0.000273,False
0.06,-0.07,-0.06,0.950793,-0.309017,-0.022407,,,,0.001376,[1.04203005e-04 7.61719443e-05 3.00943817e-04],0.000327,False
0.06,-0.07,-0.05,0.950793,-0.309017,-0.022407,,,,0.001446,[1.22596100e-04 9.73453394e-05 3.59253897e-04],0.000392,False
0.06,-0.07,-0.04,0.950793,-0.309017,-0.022407,,,,0.00152,[0.00014419 0.00012431 0.00042808],0.000469,False
0.06,-0.07,-0.03,0.950793,-0.309017,-0.022407,,,,0.001601,[0.00016962 0.00015849 0.00050876],0.000559,False
0.06,-0.07,-0.02,0.950793,-0.309017,-0.022407,,,,0.001697,[0.00019964 0.00020161 0.00060252],0.000666,False
0.06,-0.07,-0.01,0.950793,-0.309017,-0.022407,,,,0.00182,[0.00023516 0.00025563 0.00071016],0.000791,False
0.06,-0.07,0.0,0.950793,-0.309017,-0.022407,,,,0.001996,[0.00027725 0.00032281 0.00083174],0.000934,False
0.06,-0.07,0.01,0.950793,-0.309017,-0.022407,,,,0.00226,[0.00032708 0.00040557 0.00096607],0.001098,False
0.06,-0.07,0.02,0.950793,-0.309017,-0.022407,,,,0.002665,[0.00038589 0.00050644 0.00110997],0.00128,False
0.06,-0.07,0.03,0.950793,-0.309017,-0.022407,,,,0.003276,[0.00045471 0.00062793 0.00125734],0.001477,False
0.06,-0.07,0.04,0.950793,-0.309017,-0.022407,,,,0.004167,[0.00053396 0.00077245 0.00139795],0.001684,False
0.06,-0.07,0.05,0.950793,-0.309017,-0.022407,,,,0.005406,[0.00062265 0.00094214 0.00151591],0.00189,False
0.06,-0.07,0.06,0.950793,-0.309017,-0.022407,,,,0.007045,[0.00071679 0.00113886 0.00158761],0.002081,False
0.06,-0.07,0.07,0.950793,-0.309017,-0.022407,,,,0.009072,[0.00080654 0.00136387 0.00157863],0.002237,False
0.06,-0.06,-0.07,0.950793,-0.309017,-0.022407,,,,0.001265,[1.03651214e-04 4.37391064e-05 2.65066593e-04],0.000288,False
0.06,-0.06,-0.06,0.950793,-0.309017,-0.022407,,,,0.001319,[1.23460123e-04 5.73648856e-05 3.18112343e-04],0.000346,False
0.06,-0.06,-0.05,0.950793,-0.309017,-0.022407,,,,0.001371,[1.47259022e-04 7.51589563e-05 3.81375893e-04],0.000416,False
0.06,-0.06,-0.04,0.950793,-0.309017,-0.022407,,,,0.001423,[1.76025411e-04 9.83140785e-05 4.56476662e-04],0.000499,False
0.06,-0.06,-0.03,0.950793,-0.309017,-0.022407,,,,0.001477,[0.00021103 0.00012832 0.00054506],0.000598,False
0.06,-0.06,-0.02,0.950793,-0.309017,-0.022407,,,,0.001539,[0.0002539  0.00016702 0.00064867],0.000716,False
0.06,-0.06,-0.01,0.950793,-0.309017,-0.022407,,,,0.001623,[0.00030676 0.00021663 0.00076844],0.000855,False
0.06,-0.06,0.0,0.950793,-0.309017,-0.022407,,,,0.001753,[0.00037228 0.0002798  0.00090478],0.001018,False
0.06,-0.06,0.01,0.950793,-0.309017,-0.022407,,,,0.001966,[0.00045377 0.0003596  0.00105679],0.001205,False
0.06,-0.06,0.02,0.950793,-0.309017,-0.022407,,,,0.002312,[0.00055519 0.00045949 0.00122155],0.001418,False
0.06,-0.06,0.03,0.950793,-0.309017,-0.022407,,,,0.002845,[0.00068105 0.00058334 0.00139313],0.001657,False
0.06,-0.06,0.04,0.950793,-0.309017,-0.022407,,,,0.003615,[0.00083605 0.00073538 0.0015615 ],0.001918,False
0.06,-0.06,0.05,0.950793,-0.309017,-0.022407,,,,0.00466,[0.00102454 0.00092048 0.00171112],0.002197,False
0.06,-0.06,0.06,0.950793,-0.309017,-0.022407,,,,0.005987,[0.00124947 0.00114458 0.00181907],0.002486,False
0.06,-0.06,0.07,0.950793,-0.309017,-0.022407,,,,0.007548,[0.00151076 0.00141584 0.00185214],0.002778,False
0.06,-0.05,-0.07,0.950793,-0.309017,-0.022407,,,,0.001225,[1.18511212e-04 2.61996037e-05 2.75363080e-04],0.000301,False
0.06,-0.05,-0.06,0.950793,-0.309017,-0.022407,,,,0.001266,[1.42417764e-04 3.62938132e-05 3.31785741e-04],0.000363,False
0.06,-0.05,-0.05,0.950793,-0.309017,-0.022407,,,,0.001303,[1.71621276e-04 4.99274773e-05 3.99458474e-04],0.000438,False
0.06,-0.05,-0.04,0.950793,-0.309017,-0.022407,,,,0.001335,[2.07567233e-04 6.82328862e-05 4.80283726e-04],0.000528,False
0.06,-0.05,-0.03,0.950793,-0.309017,-0.022407,,,,0.001364,[2.52164949e-04 9.26626077e-05 5.76251957e-04],0.000636,False
0.06,-0.05,-0.02,0.950793,-0.309017,-0.022407,,,,0.001397,[0.00030793 0.00012505 0.00068929],0.000765,False
0.06,-0.05,-0.01,0.950793,-0.309017,-0.022407,,,,0.001446,[0.00037815 0.00016769 0.00082099],0.000919,False
0.06,-0.05,0.0,0.950793,-0.309017,-0.022407,,,,0.001537,[0.00046707 0.00022335 0.00097224],0.001101,False
0.06,-0.05,0.01,0.950793,-0.309017,-0.022407,,,,0.00171,[0.00058    0.0002953  0.00114261],0.001315,False
0.06,-0.05,0.02,0.950793,-0.309017,-0.022407,,,,0.002013,[0.0007234  0.00038731 0.0013296 ],0.001562,False
0.06,-0.05,0.03,0.950793,-0.309017,-0.022407,,,,0.002493,[0.0009048  0.00050358 0.00152774],0.001846,False
0.06,-0.05,0.04,0.950793,-0.309017,-0.022407,,,,0.003182,[0.00113242 0.00064871 0.00172749],0.002165,False
0.06,-0.05,0.05,0.950793,-0.309017,-0.022407,,,,0.004098,[0.00141475 0.00082795 0.0019142 ],0.00252,False
0.06,-0.05,0.06,0.950793,-0.309017,-0.022407,,,,0.005229,[0.0017599  0.00104793 0.00206685],0.00291,False
0.06,-0.05,0.07,0.950793,-0.309017,-0.022407,,,,0.006516,[0.00217533 0.00131839 0.00215615],0.003335,False
0.06,-0.04,-0.07,0.950793,-0.309017,-0.022407,,,,0.00119,[1.32574871e-04 7.26672438e-06 2.82171506e-04],0.000312,False
0.06,-0.04,-0.06,0.950793,-0.309017,-0.022407,,,,0.001221,[1.60390502e-04 1.32497844e-05 3.41282436e-04],0.000377,False
0.06,-0.04,-0.05,0.950793,-0.309017,-0.022407,,,,0.001244,[1.94751330e-04 2.19184651e-05 4.12572833e-04],0.000457,False
0.06,-0.04,-0.04,0.950793,-0.309017,-0.022407,,,,0.001259,[2.37546526e-04 3.42582384e-05 4.98230053e-04],0.000553,False
0.06,-0.04,-0.03,0.950793,-0.309017,-0.022407,,,,0.001267,[2.91291253e-04 5.15638068e-05 6.00595709e-04],0.000669,False
0.06,-0.04,-0.02,0.950793,-0.309017,-0.022407,,,,0.001275,[3.59320814e-04 7.55068386e-05 7.22012611e-04],0.00081,False
0.06,-0.04,-0.01,0.950793,-0.309017,-0.022407,,,,0.001298,[0.00044601 0.0001082  0.00086455],0.000979,False
0.06,-0.04,0.0,0.950793,-0.309017,-0.022407,,,,0.001362,[0.00055701 0.00015222 0.0010296 ],0.00118,False
0.06,-0.04,0.01,0.950793,-0.309017,-0.022407,,,,0.001512,[0.00069939 0.00021064 0.0012172 ],0.00142,False
0.06,-0.04,0.02,0.950793,-0.309017,-0.022407,,,,0.001796,[0.00088171 0.00028692 0.00142528],0.0017,False
0.06,-0.04,0.03,0.950793,-0.309017,-0.022407,,,,0.002252,[0.00111377 0.00038477 0.00164866],0.002026,False
0.06,-0.04,0.04,0.950793,-0.309017,-0.022407,,,,0.002901,[0.0014062  0.0005081  0.00187815],0.002401,False
0.06,-0.04,0.05,0.950793,-0.309017,-0.022407,,,,0.003745,[0.00176977 0.00066105 0.00209977],0.002825,False
0.06,-0.04,0.06,0.950793,-0.309017,-0.022407,,,,0.004761,[0.00221495 0.00084868 0.00229434],0.0033,False
0.06,-0.04,0.07,0.950793,-0.309017,-0.022407,,,,0.005888,[0.00275243 0.00107879 0.00243702],0.003831,False
0.06,-0.03,-0.07,0.950793,-0.309017,-0.022407,,,,0.001162,[ 1.45353491e-04 -1.26493485e-05  2.85028311e-04],0.00032,False
0.06,-0.03,-0.06,0.950793,-0.309017,-0.022407,,,,0.001183,[ 1.76718516e-04 -1.12965697e-05  3.45946398e-04],0.000389,False
0.06,-0.03,-0.05,0.950793,-0.309017,-0.022407,,,,0.001196,[ 2.15752133e-04 -8.33968900e-06  4.19793807e-04],0.000472,False
0.06,-0.03,-0.04,0.950793,-0.309017,-0.022407,,,,0.001197,[ 2.64736277e-04 -3.03266308e-06  5.09015290e-04],0.000574,False
0.06,-0.03,-0.03,0.950793,-0.309017,-0.022407,,,,0.00119,[3.26718366e-04 5.63457161e-06 6.16274449e-04],0.000698,False
0.06,-0.03,-0.02,0.950793,-0.309017,-0.022407,,,,0.00118,[4.05745713e-04 1.89973287e-05 7.44299908e-04],0.000848,False
0.06,-0.03,-0.01,0.950793,-0.309017,-0.022407,,,,0.001185,[5.07127491e-04 3.87692649e-05 8.95600132e-04],0.00103,False
0.06,-0.03,0.0,0.950793,-0.309017,-0.022407,,,,0.001236,[6.37683613e-04 6.70681458e-05 1.07199695e-03],0.001249,False
0.06,-0.03,0.01,0.950793,-0.309017,-0.022407,,,,0.00138,[0.0008059  0.00010639 0.00127394],0.001511,False
0.06,-0.03,0.02,0.950793,-0.309017,-0.022407,,,,0.001665,[0.00102189 0.0001595  0.00149961],0.001822,False
0.06,-0.03,0.03,0.950793,-0.309017,-0.022407,,,,0.002122,[0.00129697 0.00022925 0.00174393],0.002185,False
0.06,-0.03,0.04,0.950793,-0.309017,-0.022407,,,,0.002759,[0.00164293 0.00031841 0.00199769],0.002606,False
0.06,-0.03,0.05,0.950793,-0.309017,-0.022407,,,,0.003568,[0.00207106 0.00042967 0.00224714],0.003086,False
0.06,-0.03,0.06,0.950793,-0.309017,-0.022407,,,,0.00452,[0.00259156 0.00056615 0.00247437],0.003628,False
0.06,-0.03,0.07,0.950793,-0.309017,-0.022407,,,,0.005553,[0.0032145  0.00073288 0.00265817],0.004235,False
0.06,-0.02,-0.07,0.950793,-0.309017,-0.022407,,,,0.00114,[ 1.56408855e-04 -3.30078162e-05  2.83555548e-04],0.000326,False
0.06,-0.02,-0.06,0.950793,-0.309017,-0.022407,,,,0.001156,[ 1.90811883e-04 -3.66814985e-05  3.45218986e-04],0.000396,False
0.06,-0.02,-0.05,0.950793,-0.309017,-0.022407,,,,0.00116,[ 2.33823999e-04 -4.00338626e-05  4.20305490e-04],0.000483,False
0.06,-0.02,-0.04,0.950793,-0.309017,-0.022407,,,,0.001153,[ 2.88045861e-04 -4.26441537e-05  5.11461106e-04],0.000589,False
0.06,-0.02,-0.03,0.950793,-0.309017,-0.022407,,,,0.001135,[ 3.56952161e-04 -4.39027567e-05  6.21606090e-04],0.000718,False
0.06,-0.02,-0.02,0.950793,-0.309017,-0.022407,,,,0.001114,[ 4.45154245e-04 -4.29616689e-05  7.53779941e-04],0.000876,False
0.06,-0.02,-0.01,0.950793,-0.309017,-0.022407,,,,0.001108,[ 5.58686121e-04 -3.86911487e-05  9.10840848e-04],0.001069,False
0.06,-0.02,0.0,0.950793,-0.309017,-0.022407,,,,0.001155,[ 7.05259005e-04 -2.96589453e-05  1.09496162e-03],0.001303,False
0.06,-0.02,0.01,0.950793,-0.309017,-0.022407,,,,0.001305,[ 8.94381227e-04 -1.41546144e-05  1.30688039e-03],0.001584,False
0.06,-0.02,0.02,0.950793,-0.309017,-0.022407,,,,0.001604,[1.13719156e-03 9.72060025e-06 1.54492636e-03],0.001918,False
0.06,-0.02,0.03,0.950793,-0.309017,-0.022407,,,,0.002073,[1.44584824e-03 4.39008348e-05 1.80396848e-03],0.002312,False
0.06,-0.02,0.04,0.950793,-0.309017,-0.022407,,,,0.002712,[1.83243095e-03 9.02004124e-05 2.07461394e-03],0.002769,False
0.06,-0.02,0.05,0.950793,-0.309017,-0.022407,,,,0.003507,[0.00230763 0.00015031 0.00234312],0.003292,False
0.06,-0.02,0.06,0.950793,-0.309017,-0.022407,,,,0.004425,[0.00288    0.00022621 0.00259236],0.003881,False
0.06,-0.02,0.07,0.950793,-0.309017,-0.022407,,,,0.005403,[0.00355706 0.00032122 0.00280376],0.004541,False
0.06,-0.01,-0.07,0.950793,-0.309017,-0.022407,,,,0.001127,[ 1.65381106e-04 -5.31495992e-05  2.77511852e-04],0.000327,False
0.06,-0.01,-0.06,0.950793,-0.309017,-0.022407,,,,0.001139,[ 2.02190208e-04 -6.20627384e-05  3.38713730e-04],0.000399,False
0.06,-0.01,-0.05,0.950793,-0.309017,-0.022407,,,,0.001139,[ 2.48321261e-04 -7.20846307e-05  4.13510119e-04],0.000488,False
0.06,-0.01,-0.04,0.950793,-0.309017,-0.022407,,,,0.001126,[ 3.06602360e-04 -8.31880985e-05  5.04668037e-04],0.000596,False
0.06,-0.01,-0.03,0.950793,-0.309017,-0.022407,,,,0.001102,[ 3.80807617e-04 -9.52554848e-05  6.15270121e-04],0.00073,False
0.06,-0.01,-0.02,0.950793,-0.309017,-0.022407,,,,0.001074,[ 0.00047594 -0.00010804  0.00074856],0.000894,False
0.06,-0.01,-0.01,0.950793,-0.309017,-0.022407,,,,0.001065,[ 0.00059851 -0.00012114  0.00090764],0.001094,False
0.06,-0.01,0.0,0.950793,-0.309017,-0.022407,,,,0.001113,[ 0.00075682 -0.00013396  0.00109493],0.001338,False
0.06,-0.01,0.01,0.950793,-0.309017,-0.022407,,,,0.001272,[ 0.00096102 -0.00014569  0.00131138],0.001632,False
0.06,-0.01,0.02,0.950793,-0.309017,-0.022407,,,,0.001584,[ 0.00122285 -0.00015534  0.00155546],0.001985,False
0.06,-0.01,0.03,0.950793,-0.309017,-0.022407,,,,0.002064,[ 0.00155484 -0.0001618   0.00182206],0.002401,False
0.06,-0.01,0.04,0.950793,-0.309017,-0.022407,,,,0.002709,[ 0.00196899 -0.00016382  0.00210173],0.002885,False
0.06,-0.01,0.05,0.950793,-0.309017,-0.022407,,,,0.0035,[ 0.00247519 -0.00016001  0.00238084],0.003438,False
0.06,-0.01,0.06,0.950793,-0.309017,-0.022407,,,,0.004402,[ 0.00308032 -0.00014849  0.00264294],0.004061,False
0.06,-0.01,0.07,0.950793,-0.309017,-0.022407,,,,0.005353,[ 0.00378948 -0.00012629  0.00287132],0.004756,False
0.06,0.0,-0.07,0.950793,-0.309017,-0.022407,,,,0.001123,[ 1.72010282e-04 -7.23282034e-05  2.66837811e-04],0.000326,False
0.06,0.0,-0.06,0.950793,-0.309017,-0.022407,,,,0.001133,[ 2.10513248e-04 -8.64614247e-05  3.26282934e-04],0.000398,False
0.06,0.0,-0.05,0.950793,-0.309017,-0.022407,,,,0.001132,[ 0.0002588  -0.0001032   0.00039912],0.000487,False
0.06,0.0,-0.04,0.950793,-0.309017,-0.022407,,,,0.001117,[ 0.00031981 -0.00012297  0.00048815],0.000596,False
0.06,0.0,-0.03,0.950793,-0.309017,-0.022407,,,,0.001091,[ 0.0003975  -0.00014618  0.00059649],0.000732,False
0.06,0.0,-0.02,0.950793,-0.309017,-0.022407,,,,0.001062,[ 0.00049705 -0.00017328  0.00072748],0.000898,False
0.06,0.0,-0.01,0.950793,-0.309017,-0.022407,,,,0.001051,[ 0.00062522 -0.00020468  0.00088431],0.001102,False
0.06,0.0,0.0,0.950793,-0.309017,-0.022407,,,,0.001101,[ 0.00079059 -0.00024071  0.00106958],0.001352,False
0.06,0.0,0.01,0.950793,-0.309017,-0.022407,,,,0.001263,[ 0.00100358 -0.00028156  0.00128442],0.001654,False
0.06,0.0,0.02,0.950793,-0.309017,-0.022407,,,,0.00158,[ 0.00127622 -0.00032718  0.00152752],0.002017,False
0.06,0.0,0.03,0.950793,-0.309017,-0.022407,,,,0.002065,[ 0.00162119 -0.0003772   0.00179403],0.002447,False
0.06,0.0,0.04,0.950793,-0.309017,-0.022407,,,,0.002712,[ 0.00205047 -0.00043075  0.00207483],0.002949,False
0.06,0.0,0.05,0.950793,-0.309017,-0.022407,,,,0.003502,[ 0.00257358 -0.0004863   0.00235678],0.003523,False
0.06,0.0,0.06,0.950793,-0.309017,-0.022407,,,,0.0044,[ 0.0031967  -0.00054149  0.00262427],0.004171,False
0.06,0.0,0.07,0.950793,-0.309017,-0.022407,,,,0.005342,[ 0.00392382 -0.00059293  0.00286191],0.004893,False
0.06,0.01,-0.07,0.950793,-0.309017,-0.022407,,,,0.001127,[ 1.76149193e-04 -8.97562096e-05  2.51689076e-04],0.00032,False
0.06,0.01,-0.06,0.950793,-0.309017,-0.022407,,,,0.001139,[ 0.0002156  -0.00010883  0.00030807],0.000391,False
0.06,0.01,-0.05,0.950793,-0.309017,-0.022407,,,,0.001139,[ 0.00026502 -0.00013199  0.00037725],0.00048,False
0.06,0.01,-0.04,0.950793,-0.309017,-0.022407,,,,0.001126,[ 0.0003274  -0.0001601   0.00046194],0.000588,False
0.06,0.01,-0.03,0.950793,-0.309017,-0.022407,,,,0.001102,[ 0.00040669 -0.00019416  0.00056519],0.000723,False
0.06,0.01,-0.02,0.950793,-0.309017,-0.022407,,,,0.001074,[ 0.00050809 -0.00023532  0.00069026],0.000889,False
0.06,0.01,-0.01,0.950793,-0.309017,-0.022407,,,,0.001065,[ 0.00063835 -0.00028485  0.00084034],0.001093,False
0.06,0.01,0.0,0.950793,-0.309017,-0.022407,,,,0.001113,[ 0.00080601 -0.00034408  0.00101805],0.001343,False
0.06,0.01,0.01,0.950793,-0.309017,-0.022407,,,,0.001272,[ 0.00102149 -0.00041427  0.00122472],0.001648,False
0.06,0.01,0.02,0.950793,-0.309017,-0.022407,,,,0.001584,[ 0.00129677 -0.00049644  0.00145936],0.002014,False
0.06,0.01,0.03,0.950793,-0.309017,-0.022407,,,,0.002064,[ 0.00164463 -0.00059106  0.00171767],0.00245,False
0.06,0.01,0.04,0.950793,-0.309017,-0.022407,,,,0.002709,[ 0.00207722 -0.00069777  0.00199134],0.002961,False
0.06,0.01,0.05,0.950793,-0.309017,-0.022407,,,,0.0035,[ 0.00260448 -0.00081506  0.00226821],0.003549,False
0.06,0.01,0.06,0.950793,-0.309017,-0.022407,,,,0.004402,[ 0.00323314 -0.00094022  0.00253375],0.004214,False
0.06,0.01,0.07,0.950793,-0.309017,-0.022407,,,,0.005353,[ 0.00396785 -0.00106948  0.00277352],0.004958,False
