x,y,z,fp_x,fp_y,fp_z,B.tot,B.tot.mag,B.canc,B.canc.mag,B.RMF,B.RMF.mag,is.rot
-0.02,0.01,0.0,0.950793,-0.309017,-0.022407,,,,0.000798,[ 9.10381039e-04 -7.52448996e-05 -2.86361126e-04],0.000957,True
-0.02,0.01,0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 1.04148682e-03 -8.48483242e-05 -3.18710077e-04],0.001092,True
-0.02,0.01,0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 1.18872044e-03 -9.53370313e-05 -3.52141598e-04],0.001243,True
-0.02,0.02,-0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 6.81026178e-04 -4.36879456e-05 -2.33668889e-04],0.000721,True
-0.02,0.02,-0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 7.80923165e-04 -4.89505923e-05 -2.62665537e-04],0.000825,True
-0.02,0.02,0.0,0.950793,-0.309017,-0.022407,,,,0.000798,[ 8.94246113e-04 -5.46647805e-05 -2.93882073e-04],0.000943,True
-0.02,0.02,0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 1.02214352e-03 -6.08081532e-05 -3.26873258e-04],0.001075,True
-0.02,0.02,0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 1.16557512e-03 -6.73335246e-05 -3.60902332e-04],0.001222,True
-0.01,-0.02,-0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 6.93734203e-04 -8.90467148e-05 -9.95919767e-05],0.000706,True
-0.01,-0.02,-0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 0.00079408 -0.00010259 -0.00011062],0.000808,True
-0.01,-0.02,0.0,0.950793,-0.309017,-0.022407,,,,0.000798,[ 0.00090742 -0.00011807 -0.0001223 ],0.000923,True
-0.01,-0.02,0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 0.00103472 -0.00013567 -0.00013443],0.001052,True
-0.01,-0.02,0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 0.00117667 -0.00015557 -0.00014668],0.001196,True
-0.01,-0.01,-0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 7.02833198e-04 -8.22176733e-05 -1.11619021e-04],0.000716,True
-0.01,-0.01,-0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 8.04970797e-04 -9.43892708e-05 -1.24344618e-04],0.00082,True
-0.01,-0.01,0.0,0.950793,-0.309017,-0.022407,,,,0.000798,[ 0.00092045 -0.00010821 -0.0001379 ],0.000937,True
-0.01,-0.01,0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 0.00105026 -0.00012381 -0.00015206],0.001068,True
-0.01,-0.01,0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 0.00119517 -0.0001413  -0.00016647],0.001215,True
-0.01,0.0,-0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 7.05439100e-04 -7.45570186e-05 -1.22371940e-04],0.00072,True
-0.01,0.0,-0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 8.08092931e-04 -8.53157943e-05 -1.36545273e-04],0.000824,True
-0.01,0.0,0.0,0.950793,-0.309017,-0.022407,,,,0.000798,[ 9.24182171e-04 -9.74567694e-05 -1.51675089e-04],0.000942,True
-0.01,0.0,0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 0.00105472 -0.00011108 -0.00016751],0.001074,True
-0.01,0.0,0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 0.00120049 -0.00012624 -0.00018367],0.001221,True
-0.01,0.01,-0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 7.01445000e-04 -6.63095103e-05 -1.31829096e-04],0.000717,True
-0.01,0.01,-0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 8.03310164e-04 -7.56763626e-05 -1.47221949e-04],0.00082,True
-0.01,0.01,0.0,0.950793,-0.309017,-0.022407,,,,0.000798,[ 9.18461489e-04 -8.62016445e-05 -1.63662592e-04],0.000937,True
-0.01,0.01,0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 1.04789147e-03 -9.79556758e-05 -1.80882433e-04],0.001068,True
-0.01,0.01,0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 0.00119235 -0.00011098 -0.00019846],0.001214,True
-0.01,0.02,-0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 6.90957008e-04 -5.76933484e-05 -1.40019990e-04],0.000707,True
-0.01,0.02,-0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 7.90753504e-04 -6.57409148e-05 -1.56442999e-04],0.000809,True
-0.01,0.02,0.0,0.950793,-0.309017,-0.022407,,,,0.000798,[ 9.03444900e-04 -7.47754213e-05 -1.73986992e-04],0.000923,True
-0.01,0.02,0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 1.02996372e-03 -8.48597300e-05 -1.92365240e-04],0.001051,True
-0.01,0.02,0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 1.17100223e-03 -9.60365541e-05 -2.11123420e-04],0.001194,True
0.0,-0.02,-0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 6.95228845e-04 -7.64617978e-05 -5.59640190e-06],0.000699,True
0.0,-0.02,-0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 7.95053845e-04 -8.75462641e-05 -4.29288438e-06],0.0008,True
0.0,-0.02,0.0,0.950793,-0.309017,-0.022407,,,,0.000798,[ 9.07594133e-04 -1.00106635e-04 -2.67249997e-06],0.000913,True
0.0,-0.02,0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 1.03370896e-03 -1.14267404e-04 -7.11908261e-07],0.00104,True
0.0,-0.02,0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 1.17400052e-03 -1.30132215e-04  1.59977273e-06],0.001181,True
0.0,-0.01,-0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 7.04993573e-04 -7.59937783e-05 -1.59323415e-05],0.000709,True
0.0,-0.01,-0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 8.06726018e-04 -8.69430801e-05 -1.60108011e-05],0.000812,True
0.0,-0.01,0.0,0.950793,-0.309017,-0.022407,,,,0.000798,[ 9.21528213e-04 -9.93088518e-05 -1.58928570e-05],0.000927,True
0.0,-0.01,0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 1.05031162e-03 -1.13194766e-04 -1.55379275e-05],0.001057,True
0.0,-0.01,0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 1.19373191e-03 -1.28678693e-04 -1.49044420e-05],0.001201,True
0.0,0.0,-0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 7.08283642e-04 -7.49049618e-05 -2.61550631e-05],0.000713,True
0.0,0.0,-0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 8.10660701e-04 -8.57319092e-05 -2.75803450e-05],0.000816,True
0.0,0.0,0.0,0.950793,-0.309017,-0.022407,,,,0.000798,[ 9.26227780e-04 -9.79537749e-05 -2.89179930e-05],0.000932,True
0.0,0.0,0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 1.05591418e-03 -1.11668838e-04 -3.01072566e-05],0.001062,True
0.0,0.0,0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 1.20039390e-03 -1.26948378e-04 -3.10727281e-05],0.001207,True
0.0,0.01,-0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 7.04993573e-04 -7.32295446e-05 -3.62675157e-05],0.00071,True
0.0,0.01,-0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 8.06726018e-04 -8.39560684e-05 -3.90370092e-05],0.000812,True
0.0,0.01,0.0,0.950793,-0.309017,-0.022407,,,,0.000798,[ 9.21528213e-04 -9.60960761e-05 -4.18297858e-05],0.000927,True
0.0,0.01,0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 1.05031162e-03 -1.09758209e-04 -4.45655457e-05],0.001057,True
0.0,0.01,0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 1.19373191e-03 -1.25026595e-04 -4.71356879e-05],0.001201,True
0.0,0.02,-0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 6.95228845e-04 -7.09749112e-05 -4.62762172e-05],0.0007,True
0.0,0.02,-0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 7.95053845e-04 -8.16217826e-05 -5.04208128e-05],0.000801,True
0.0,0.02,0.0,0.950793,-0.309017,-0.022407,,,,0.000798,[ 9.07594133e-04 -9.37407794e-05 -5.47159159e-05],0.000914,True
0.0,0.02,0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 1.03370896e-03 -1.07467063e-04 -5.90659447e-05],0.001041,True
0.0,0.02,0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 1.17400052e-03 -1.22917742e-04 -6.33336599e-05],0.001182,True
0.01,-0.02,-0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 6.91168444e-04 -6.32143647e-05  8.80084719e-05],0.0007,True
0.01,-0.02,-0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 7.90642145e-04 -7.17110681e-05  1.01543116e-04],0.0008,True
0.01,-0.02,0.0,0.950793,-0.309017,-0.022407,,,,0.000798,[ 9.02906107e-04 -8.12018468e-05  1.16354934e-04],0.000914,True
0.01,-0.02,0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 1.02887138e-03 -9.17397113e-05  1.32275148e-04],0.001041,True
0.01,-0.02,0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 0.00116921 -0.00010335  0.000149  ],0.001183,True
0.01,-0.01,-0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 7.01604800e-04 -6.90911991e-05  7.94826816e-05],0.000709,True
0.01,-0.01,-0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 8.03129699e-04 -7.86867230e-05  9.19780284e-05],0.000812,True
0.01,-0.01,0.0,0.950793,-0.309017,-0.022407,,,,0.000798,[ 9.17831035e-04 -8.94453743e-05  1.05683548e-04],0.000928,True
0.01,-0.01,0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 0.00104668 -0.00010143  0.00012045],0.001058,True
0.01,-0.01,0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 0.0011904  -0.00011469  0.000136  ],0.001204,True
0.01,0.0,-0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 7.05581426e-04 -7.45570186e-05  6.99126679e-05],0.000713,True
0.01,0.0,-0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 8.07889087e-04 -8.53157943e-05  8.11851174e-05],0.000816,True
0.01,0.0,0.0,0.950793,-0.309017,-0.022407,,,,0.000798,[ 9.23520714e-04 -9.74567694e-05  9.35783894e-05],0.000933,True
0.01,0.0,0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 0.00105347 -0.00011108  0.00010696],0.001065,True
0.01,0.0,0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 0.00119849 -0.00012624  0.0001211 ],0.001211,True
0.01,0.01,-0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 7.02992998e-04 -7.94359845e-05  5.92726064e-05],0.00071,True
0.01,0.01,-0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 8.04790332e-04 -9.13789104e-05  6.91006970e-05],0.000813,True
0.01,0.01,0.0,0.950793,-0.309017,-0.022407,,,,0.000798,[ 9.19815118e-04 -1.04962672e-04  7.99230069e-05],0.000929,True
0.01,0.01,0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 1.04904478e-03 -1.20329832e-04  9.16306726e-05],0.00106,True
0.01,0.01,0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 0.00119322 -0.0001376   0.00010401],0.001206,True
0.01,0.02,-0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 6.93945639e-04 -8.35256985e-05  4.75804584e-05],0.000701,True
0.01,0.02,-0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 7.93968260e-04 -9.66199341e-05  5.57154711e-05],0.000802,True
0.01,0.02,0.0,0.950793,-0.309017,-0.022407,,,,0.000798,[ 9.06885368e-04 -1.11640485e-04  6.46681181e-05],0.000916,True
0.01,0.02,0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 1.03362413e-03 -1.28789377e-04  7.43423709e-05],0.001044,True
0.01,0.02,0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 1.17487054e-03 -1.48252209e-04  8.45580234e-05],0.001187,True
0.02,-0.02,-0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 6.81502345e-04 -4.93102142e-05  1.81244933e-04],0.000707,True
0.02,-0.02,-0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 7.80762227e-04 -5.50564123e-05  2.07211155e-04],0.00081,True
0.02,-0.02,0.0,0.950793,-0.309017,-0.022407,,,,0.000798,[ 8.93237914e-04 -6.12713566e-05  2.35522387e-04],0.000926,True
0.02,-0.02,0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 1.02003358e-03 -6.79253130e-05  2.65848152e-04],0.001056,True
0.02,-0.02,0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 1.16206077e-03 -7.49614562e-05  2.97597281e-04],0.001202,True
0.02,-0.01,-0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 6.92591049e-04 -6.15170986e-05  1.74667940e-04],0.000717,True
0.02,-0.01,-0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 7.94067740e-04 -6.96109857e-05  1.99972154e-04],0.000822,True
0.02,-0.01,0.0,0.950793,-0.309017,-0.022407,,,,0.000798,[ 9.09191857e-04 -7.85807144e-05  2.27616325e-04],0.000941,True
0.02,-0.01,0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 1.03913839e-03 -8.84467677e-05  2.57294417e-04],0.001074,True
0.02,-0.01,0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 1.18489449e-03 -9.92003385e-05  2.88448234e-04],0.001224,True
0.02,0.0,-0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 6.97233480e-04 -7.35243439e-05  1.65878244e-04],0.00072,True
0.02,0.0,-0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 7.99634963e-04 -8.40813967e-05  1.90110263e-04],0.000826,True
0.02,0.0,0.0,0.950793,-0.309017,-0.022407,,,,0.000798,[ 9.15862497e-04 -9.59831624e-05  2.16617457e-04],0.000946,True
0.02,0.0,0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 0.00104712 -0.00010932  0.00024512],0.001081,True
0.02,0.0,0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 0.00119442 -0.00012416  0.00027508],0.001232,True
0.02,0.01,-0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 6.95322965e-04 -8.49441123e-05  1.54828142e-04],0.000717,True
0.02,0.01,-0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 7.97333370e-04 -9.79822159e-05  1.77535208e-04],0.000823,True
0.02,0.01,0.0,0.950793,-0.309017,-0.022407,,,,0.000798,[ 0.00091309 -0.00011287  0.00020238],0.000942,True
0.02,0.01,0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 0.00104378 -0.00012979  0.00022909],0.001076,True
0.02,0.01,0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 0.00119042 -0.00014889  0.00025718],0.001227,True
0.02,0.02,-0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 6.86967245e-04 -9.53627516e-05  1.41562149e-04],0.000708,True
0.02,0.02,-0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 0.0007873  -0.00011079  0.00016227],0.000811,True
0.02,0.02,0.0,0.950793,-0.309017,-0.022407,,,,0.000798,[ 0.00090106 -0.00012859  0.00018489],0.000929,True
0.02,0.02,0.01,0.950793,-0.309017,-0.022407,,,,0.000798,[ 0.00102936 -0.00014903  0.00020916],0.001061,True
0.02,0.02,0.02,0.950793,-0.309017,-0.022407,,,,0.000798,[ 0.00117317 -0.00017237  0.00023462],0.001209,True
-0.02,-0.02,-0.02,0.587495,-0.809017,-0.018463,,,,0.000798,[ 2.78126756e-04 -5.06107749e-04  4.02525944e-05],0.000579,True
-0.02,-0.02,-0.01,0.587495,-0.809017,-0.018463,,,,0.000798,[ 3.19991076e-04 -5.80418314e-04  4.73723359e-05],0.000664,True
-0.02,-0.02,0.0,0.587495,-0.809017,-0.018463,,,,0.000798,[ 3.67703074e-04 -6.64752774e-04  5.52554916e-05],0.000762,True
-0.02,-0.02,0.01,0.587495,-0.809017,-0.018463,,,,0.000798,[ 4.21814228e-04 -7.59979465e-04  6.38344552e-05],0.000872,True
-0.02,-0.02,0.02,0.587495,-0.809017,-0.018463,,,,0.000798,[ 4.82808958e-04 -8.66829828e-04  7.29702645e-05],0.000995,True
-0.02,-0.01,-0.02,0.587495,-0.809017,-0.018463,,,,0.000798,[ 2.72549788e-04 -5.06858981e-04 -2.89480162e-05],0.000576,True
-0.02,-0.01,-0.01,0.587495,-0.809017,-0.018463,,,,0.000798,[ 3.13326059e-04 -5.80126771e-04 -3.11499235e-05],0.00066,True
-0.02,-0.01,0.0,0.587495,-0.809017,-0.018463,,,,0.000798,[ 3.59747092e-04 -6.62888721e-04 -3.34125084e-05],0.000755,True
-0.02,-0.01,0.01,0.587495,-0.809017,-0.018463,,,,0.000798,[ 4.12333998e-04 -7.55840188e-04 -3.56893832e-05],0.000862,True
-0.02,-0.01,0.02,0.587495,-0.809017,-0.018463,,,,0.000798,[ 4.71539862e-04 -8.59502890e-04 -3.79144589e-05],0.000981,True
-0.02,0.0,-0.02,0.587495,-0.809017,-0.018463,,,,0.000798,[ 2.64471730e-04 -5.03347361e-04 -9.72915499e-05],0.000577,True
-0.02,0.0,-0.01,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00030368 -0.00057562 -0.00010846],0.00066,True
-0.02,0.0,0.0,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00034824 -0.0006571  -0.0001204 ],0.000753,True
-0.02,0.0,0.01,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00039864 -0.00074841 -0.00013293],0.000858,True
-0.02,0.0,0.02,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00045529 -0.00084998 -0.00014575],0.000975,True
-0.02,0.01,-0.02,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00025385 -0.00049581 -0.00016477],0.000581,True
-0.02,0.01,-0.01,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00029097 -0.00056722 -0.00018475],0.000664,True
-0.02,0.01,0.0,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00033306 -0.00064779 -0.0002062 ],0.000757,True
-0.02,0.01,0.01,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00038053 -0.0007382  -0.00022879],0.000861,True
-0.02,0.01,0.02,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00043374 -0.00083891 -0.00025199],0.000977,True
-0.02,0.02,-0.02,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00024071 -0.00048432 -0.00023142],0.000588,True
-0.02,0.02,-0.01,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00027522 -0.00055498 -0.00026028],0.000672,True
-0.02,0.02,0.0,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00031418 -0.00063505 -0.00029138],0.000766,True
-0.02,0.02,0.01,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00035794 -0.00072532 -0.00032425],0.000871,True
-0.02,0.02,0.02,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00040676 -0.00082643 -0.00035819],0.000988,True
-0.01,-0.02,-0.02,0.587495,-0.809017,-0.018463,,,,0.000798,[ 2.73031812e-04 -5.08203214e-04  7.85838991e-05],0.000582,True
-0.01,-0.02,-0.01,0.587495,-0.809017,-0.018463,,,,0.000798,[ 3.13037483e-04 -5.82941944e-04  9.10117559e-05],0.000668,True
-0.01,-0.02,0.0,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00035834 -0.00066779  0.00010471],0.000765,True
-0.01,-0.02,0.01,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00040935 -0.00076364  0.00011954],0.000875,True
-0.01,-0.02,0.02,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00046639 -0.00087122  0.00013528],0.000997,True
-0.01,-0.01,-0.02,0.587495,-0.809017,-0.018463,,,,0.000798,[ 2.72030621e-04 -5.11399632e-04  8.78715268e-06],0.000579,True
-0.01,-0.01,-0.01,0.587495,-0.809017,-0.018463,,,,0.000798,[ 3.11831673e-04 -5.85551593e-04  1.17786657e-05],0.000664,True
-0.01,-0.01,0.0,0.587495,-0.809017,-0.018463,,,,0.000798,[ 3.56885212e-04 -6.69361497e-04  1.51936859e-05],0.000759,True
-0.01,-0.01,0.01,0.587495,-0.809017,-0.018463,,,,0.000798,[ 4.07598426e-04 -7.63548731e-04  1.90223556e-05],0.000866,True
-0.01,-0.01,0.02,0.587495,-0.809017,-0.018463,,,,0.000798,[ 4.64288833e-04 -8.68659597e-04  2.32244863e-05],0.000985,True
-0.01,0.0,-0.02,0.587495,-0.809017,-0.018463,,,,0.000798,[ 2.68543540e-04 -5.10417048e-04 -6.05915952e-05],0.00058,True
-0.01,0.0,-0.01,0.587495,-0.809017,-0.018463,,,,0.000798,[ 3.07662749e-04 -5.84071583e-04 -6.67587127e-05],0.000664,True
-0.01,0.0,0.0,0.587495,-0.809017,-0.018463,,,,0.000798,[ 3.51907518e-04 -6.67188650e-04 -7.32447489e-05],0.000758,True
-0.01,0.0,0.01,0.587495,-0.809017,-0.018463,,,,0.000798,[ 4.01666264e-04 -7.60428145e-04 -7.99228701e-05],0.000864,True
-0.01,0.0,0.02,0.587495,-0.809017,-0.018463,,,,0.000798,[ 4.57237251e-04 -8.64264784e-04 -8.66034878e-05],0.000982,True
-0.01,0.01,-0.02,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00026253 -0.00050542 -0.00012957],0.000584,True
-0.01,0.01,-0.01,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00030046 -0.00057872 -0.00014484],0.000668,True
-0.01,0.01,0.0,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.0003433  -0.00066156 -0.00016116],0.000763,True
-0.01,0.01,0.01,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.0003914  -0.00075464 -0.00017828],0.000869,True
-0.01,0.01,0.02,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00044502 -0.0008585  -0.00019577],0.000987,True
-0.01,0.02,-0.02,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00025402 -0.00049638 -0.00019819],0.000592,True
-0.01,0.02,-0.01,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00029027 -0.00056945 -0.00022272],0.000677,True
-0.01,0.02,0.0,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.0003311  -0.00065241 -0.00024914],0.000773,True
-0.01,0.02,0.01,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00037681 -0.0007461  -0.00027706],0.000881,True
-0.01,0.02,0.02,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00042762 -0.00085128 -0.00030587],0.001001,True
0.0,-0.02,-0.02,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00026547 -0.00050564  0.00011525],0.000583,True
0.0,-0.02,-0.01,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00030359 -0.00057989  0.00013254],0.000668,True
0.0,-0.02,0.0,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00034656 -0.00066417  0.00015149],0.000764,True
0.0,-0.02,0.01,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00039471 -0.00075934  0.00017192],0.000873,True
0.0,-0.02,0.02,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00044828 -0.00086615  0.00019345],0.000994,True
0.0,-0.01,-0.02,0.587495,-0.809017,-0.018463,,,,0.000798,[ 2.69196385e-04 -5.11268416e-04  4.56899750e-05],0.00058,True
0.0,-0.01,-0.01,0.587495,-0.809017,-0.018463,,,,0.000798,[ 3.08042138e-04 -5.85396093e-04  5.35848725e-05],0.000664,True
0.0,-0.01,0.0,0.587495,-0.809017,-0.018463,,,,0.000798,[ 3.51878475e-04 -6.69177793e-04  6.23081916e-05],0.000759,True
0.0,-0.01,0.01,0.587495,-0.809017,-0.018463,,,,0.000798,[ 4.01053430e-04 -7.63332558e-04  7.17790382e-05],0.000865,True
0.0,-0.01,0.02,0.587495,-0.809017,-0.018463,,,,0.000798,[ 4.55817368e-04 -8.68406435e-04  8.18365430e-05],0.000984,True
0.0,0.0,-0.02,0.587495,-0.809017,-0.018463,,,,0.000798,[ 2.70452673e-04 -5.12799066e-04 -2.38899622e-05],0.00058,True
0.0,0.0,-0.01,0.587495,-0.809017,-0.018463,,,,0.000798,[ 3.09544567e-04 -5.86920304e-04 -2.51918107e-05],0.000664,True
0.0,0.0,0.0,0.587495,-0.809017,-0.018463,,,,0.000798,[ 3.53672969e-04 -6.70591147e-04 -2.64136147e-05],0.000759,True
0.0,0.0,0.01,0.587495,-0.809017,-0.018463,,,,0.000798,[ 4.03192725e-04 -7.64484414e-04 -2.74998848e-05],0.000865,True
0.0,0.0,0.02,0.587495,-0.809017,-0.018463,,,,0.000798,[ 4.58361198e-04 -8.69088082e-04 -2.83817437e-05],0.000983,True
0.0,0.01,-0.02,0.587495,-0.809017,-0.018463,,,,0.000798,[ 2.69196385e-04 -5.10313850e-04 -9.35245453e-05],0.000584,True
0.0,0.01,-0.01,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00030804 -0.00058458 -0.00010405],0.000669,True
0.0,0.01,0.0,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00035188 -0.00066856 -0.00011526],0.000764,True
0.0,0.01,0.01,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00040105 -0.000763   -0.00012694],0.000871,True
0.0,0.01,0.02,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00045582 -0.00086846 -0.00013882],0.000991,True
0.0,0.02,-0.02,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00026547 -0.00050371 -0.00016325],0.000592,True
0.0,0.02,-0.01,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00030359 -0.00057823 -0.00018325],0.000678,True
0.0,0.02,0.0,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00034656 -0.00066291 -0.0002048 ],0.000776,True
0.0,0.02,0.01,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00039471 -0.00075865 -0.00022758],0.000885,True
0.0,0.02,0.02,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00044828 -0.00086623 -0.00025109],0.001007,True
0.01,-0.02,-0.02,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00025578 -0.00049834  0.00015022],0.00058,True
0.01,-0.02,-0.01,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00029208 -0.00057115  0.00017202],0.000664,True
0.01,-0.02,0.0,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00033292 -0.00065372  0.00019583],0.000759,True
0.01,-0.02,0.01,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00037862 -0.00074686  0.00022138],0.000866,True
0.01,-0.02,0.02,0.587495,-0.809017,-0.018463,,,,0.000798,[ 0.00042937 -0.00085129  0.00024818],0.000985,True
0.01,-0.01,-0.02,0.587495,-0.809017,-0.018463,,,,0.000798,[ 2.64243249e-04 -5.06387388e-04  8.17578711e-05],0.000577,True
